parser,embedding,llm,reasoning_effort,temperature,append_outputs,hyperparam_id,doi,dimension,human_coder,paper_id,cosine,deviation_agree
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_13,measurevars,BC,6,0.6924996761004727,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_13,measurevars,JC,6,0.522281560193109,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_13,stats,BC,6,0.29422410134633104,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_13,stats,JC,6,0.6594799795318937,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_13,transf,BC,6,0.42921629164444086,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_13,transf,JC,6,0.5867105193350951,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_13,missd,BC,6,0.7098788161162617,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_13,missd,JC,6,0.9319964731737945,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,hypothesis,BC,7,0.7719583823873244,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,hypothesis,JC,7,0.7483338459107649,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,datas,BC,7,0.6928216431800754,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,datas,JC,7,0.43550248938315345,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,inex,BC,7,0.6853454900313655,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,inex,JC,7,0.9913715819212932,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,samplesize,BC,7,0.759288329176268,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,samplesize,JC,7,0.6296668372258637,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,manvars,BC,7,0.5449601626779242,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,manvars,JC,7,0.5174234623306573,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,measurevars,BC,7,0.976569374701727,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,measurevars,JC,7,0.5415934984778958,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,stats,BC,7,0.7939763100114606,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,stats,JC,7,0.7537145569609383,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,transf,BC,7,0.6771216862688875,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,transf,JC,7,0.6156142996877272,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,missd,BC,7,0.6927609283365472,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_14,missd,JC,7,0.5795342752659314,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,hypothesis,BC,8,0.6111156306993856,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,hypothesis,JC,8,0.7975444223602218,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,datas,BC,8,0.6180862801982819,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,datas,JC,8,0.6474826000607988,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,inex,BC,8,0.6822082286694883,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,inex,JC,8,0.7661883655133378,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,samplesize,BC,8,0.6441691816850659,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,samplesize,JC,8,0.5247891437520963,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,manvars,BC,8,0.4702845461871624,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,manvars,JC,8,0.8213554385143895,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,measurevars,BC,8,0.715379359940722,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,measurevars,JC,8,0.21468008040665387,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,stats,BC,8,0.9748783793549716,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,stats,JC,8,0.7285584625768432,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,transf,BC,8,0.29928907213643946,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,transf,JC,8,0.8392059813671998,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,missd,BC,8,0.8404773002014531,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_15,missd,JC,8,0.8170150076490045,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,hypothesis,BC,9,0.8634176829067264,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,hypothesis,JC,9,0.8803677035357607,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,datas,BC,9,0.7694211505774156,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,datas,JC,9,0.7240160380904754,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,inex,BC,9,0.16432259250744366,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,inex,JC,9,0.5865142202879342,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,samplesize,BC,9,0.98056742672128006,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,samplesize,JC,9,0.9086219461419458,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,manvars,BC,9,0.7476863274977399,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,manvars,JC,9,0.5952619022201647,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,measurevars,BC,9,0.8661092431426486,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,measurevars,JC,9,0.799679049817595,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,stats,BC,9,0.5389594970716032,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,stats,JC,9,0.7299996162417113,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,transf,BC,9,0.4329048201842801,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,transf,JC,9,0.9415424594008709,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,missd,BC,9,0.5242837626075558,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_16,missd,JC,9,0.7717160510705582,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,hypothesis,BC,10,0.5048126380392022,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,hypothesis,JC,10,0.64044878911017,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,datas,BC,10,0.5908099112958877,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,datas,JC,10,0.380234874744187,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,inex,BC,10,0.711336699789723,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,inex,JC,10,0.9051709754486548,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,samplesize,BC,10,0.8178414773335463,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,samplesize,JC,10,0.4106714361575517,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,manvars,BC,10,0.6497706026764679,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,manvars,JC,10,0.9643252751967903,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,measurevars,BC,10,0.8622942035837441,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,measurevars,JC,10,0.7040315763503922,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,stats,BC,10,0.47008509547542937,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,stats,JC,10,0.7579143163728203,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,transf,BC,10,0.6172246698011343,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,transf,JC,10,0.674539584831197,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,missd,BC,10,0.6826362651121511,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_17,missd,JC,10,0.9108645919501374,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,hypothesis,BC,11,0.6395939743787562,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,hypothesis,JC,11,0.8216570243688487,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,datas,BC,11,0.9335593996877293,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,datas,JC,11,0.6189262112715848,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,inex,BC,11,0.46231094975893666,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,inex,JC,11,0.8584783074313127,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,samplesize,BC,11,0.650718918298518,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,samplesize,JC,11,0.8566451340414245,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,manvars,BC,11,0.6817513822943088,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,manvars,JC,11,0.6421373702397469,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,measurevars,BC,11,0.7374241527490744,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,measurevars,JC,11,0.8677459754952469,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,stats,BC,11,0.7334073652713521,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,stats,JC,11,0.5550624370487104,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,transf,BC,11,0.7087774527294444,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,transf,JC,11,0.4794633979781834,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,missd,BC,11,0.5585070181312024,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_18,missd,JC,11,0.7975230854376503,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,hypothesis,BC,12,0.5592452637820035,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,hypothesis,JC,12,0.8958367986240583,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,datas,BC,12,0.8238930918189054,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,datas,JC,12,0.8754611623506086,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,inex,BC,12,0.6946227899260745,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,inex,JC,12,0.530736205723774,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,samplesize,BC,12,0.6228477271715585,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,samplesize,JC,12,0.784309205467203,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,manvars,BC,12,0.926382012777188,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,manvars,JC,12,0.6158084314709792,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,measurevars,BC,12,0.8140095361449516,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,measurevars,JC,12,0.9806840216824498,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,stats,BC,12,0.7817665143039778,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,stats,JC,12,0.715117825349166,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,transf,BC,12,0.6949335663987646,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,transf,JC,12,0.9018005078305146,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,missd,BC,12,0.6726076931291216,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_19,missd,JC,12,0.668883813910318,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,hypothesis,BC,14,0.9040712886465383,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,hypothesis,JC,14,0.8968965574468707,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,datas,BC,14,0.5865399403032199,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,datas,JC,14,0.7624507553680242,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,inex,BC,14,1,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,inex,JC,14,0.4628490402230896,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,samplesize,BC,14,0.933136570906906,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,samplesize,JC,14,0.8575166256664317,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,manvars,BC,14,0.8245031425052334,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,manvars,JC,14,0.5137331685498293,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,measurevars,BC,14,0.8848547605754555,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,measurevars,JC,14,0.7855334755430106,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,stats,BC,14,0.7041163229109398,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,stats,JC,14,0.8414440804465595,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,transf,BC,14,0.8601637272844296,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,transf,JC,14,0.7053780078942806,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,missd,BC,14,0.5501484347374374,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_20,missd,JC,14,0.9224690494191792,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,hypothesis,BC,15,0.7971119021252157,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,hypothesis,JC,15,0.48799665778541446,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,datas,BC,15,0.8275817867334128,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,datas,JC,15,0.6402143976909237,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,inex,BC,15,0.5930475425061762,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,inex,JC,15,0.6324091162854553,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,samplesize,BC,15,0.5668895115350092,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,samplesize,JC,15,0.7604381532872778,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,manvars,BC,15,0.7475180007855042,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,manvars,JC,15,0.7041390755532444,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,measurevars,BC,15,0.61291614192184,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,measurevars,JC,15,0.5138833665748457,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,stats,BC,15,0.8075810124932966,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,stats,JC,15,0.7354954334878967,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,transf,BC,15,0.6699864416497981,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,transf,JC,15,0.39093559780886844,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,missd,BC,15,0.7830485004696027,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_21,missd,JC,15,0.7800995092936811,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,hypothesis,BC,16,0.7379059555391579,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,hypothesis,JC,16,0.32945980802637187,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,datas,BC,16,0.9301713524779431,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,datas,JC,16,0.7395142749342384,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,inex,BC,16,0.5728485376088248,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,inex,JC,16,0.6491282912421902,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,samplesize,BC,16,0.8917160072861434,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,samplesize,JC,16,0.6914486154872255,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,manvars,BC,16,0.9321631776237896,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,manvars,JC,16,0.560032323622176,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,measurevars,BC,16,0.3988752300115181,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,measurevars,JC,16,0.9551357428165452,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,stats,BC,16,0.3718287492471595,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,stats,JC,16,0.8395593822233443,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,transf,BC,16,0.5568440726269992,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,transf,JC,16,0.7354020453143509,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,missd,BC,16,0.7901676283008195,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_22,missd,JC,16,0.6871540842574861,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,hypothesis,BC,17,0.5218496836312436,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,hypothesis,JC,17,0.43451386777471535,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,datas,BC,17,1,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,datas,JC,17,0.9209178872282348,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,inex,BC,17,0.4702589852800642,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,inex,JC,17,0.6581556180448531,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,samplesize,BC,17,0.5442638976561074,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,samplesize,JC,17,0.5549403160740546,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,manvars,BC,17,1,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,manvars,JC,17,0.5415703970273146,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,measurevars,BC,17,0.8473367482728602,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,measurevars,JC,17,0.7619312672483799,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,stats,BC,17,0.7718258982352634,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,stats,JC,17,0.4479723559587831,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,transf,BC,17,0.8332629975240403,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,transf,JC,17,0.5826365609946085,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,missd,BC,17,0.8108938502941939,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_23,missd,JC,17,0.9737671752747081,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,hypothesis,BC,18,0.45074907550093213,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,hypothesis,JC,18,0.4661711551731905,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,datas,BC,18,0.3408963091288861,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,datas,JC,18,0.7378031794903652,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,inex,BC,18,0.42997399769294065,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,inex,JC,18,0.7342278961028853,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,samplesize,BC,18,0.9093873925653175,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,samplesize,JC,18,0.6954697824373403,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,manvars,BC,18,0.6435790924830388,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,manvars,JC,18,0.6436365817735221,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,measurevars,BC,18,0.26687949604284905,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,measurevars,JC,18,0.7143349761237998,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,stats,BC,18,0.5211301886716065,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,stats,JC,18,0.7874553165190807,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,transf,BC,18,0.6711123586391381,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,transf,JC,18,0.6488959063916281,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,missd,BC,18,0.25636506493388883,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_24,missd,JC,18,0.7289640999145275,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,hypothesis,BC,19,0.502663701081221,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,hypothesis,JC,19,0.5911994465074282,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,datas,BC,19,0.4974363936760212,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,datas,JC,19,0.8271865608383968,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,inex,BC,19,0.30687343704898384,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,inex,JC,19,0.7798101096482457,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,samplesize,BC,19,0.7677020263400061,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,samplesize,JC,19,0.9819575724616283,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,manvars,BC,19,0.8748860432900031,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,manvars,JC,19,0.908268741784647,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,measurevars,BC,19,0.6655247554611988,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,measurevars,JC,19,0.6201644298501653,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,stats,BC,19,0.6437777536565416,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,stats,JC,19,0.5191270729284566,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,transf,BC,19,0.7661566978179744,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,transf,JC,19,0.9454910518260324,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,missd,BC,19,0.38619994919328116,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_25,missd,JC,19,0.644962413797496,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_26,hypothesis,BC,20,0.9635540802111607,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_26,hypothesis,JC,20,0.8213657615375196,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_26,datas,BC,20,0.8850296060150373,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_26,datas,JC,20,0.9569017661192634,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_26,inex,BC,20,0.7674748046316977,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_26,inex,JC,20,0.7310281676347972,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_26,samplesize,BC,20,0.7125066126309697,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_26,samplesize,JC,20,0.6396119259880007,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_26,manvars,BC,20,0.47572758024228795,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_26,manvars,JC,20,0.6933901883093291,0
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_26,measurevars,BC,20,0.842751119647455,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_26,measurevars,JC,20,0.8436402417581245,1
GROBID,text-embedding-3-large,GPT-5.1,Medium,NA,No,4,doi_26,stats,BC,20,0.648892790551634,1
